"ID","X","Y","Date","CO_0-30","MaxDepth","Source"
"C-VG 926",-65.8,-27.33333333,1986-01-01,2.81568428286743,140,"Godagnone"
"C-VG 93",-64.26666667,-28.01666667,1980-01-01,0.580162133494467,100,"Godagnone"
"C-VG 936",-63.51666667,-28.35,1989-01-01,0.864627071597533,110,"Godagnone"
"C-VG 94",-64.26666667,-28.03333333,1980-01-01,0.867725873083097,110,"Godagnone"
"C-VG 940",-63.25,-28.85,1989-01-01,0.509462830659676,90,"Godagnone"
"C-VG 943",-63.96666667,-29.05,1989-01-01,1.49683267624719,100,"Godagnone"
"C-VG 944",-64.08333333,-28.75,1989-01-01,1.05884965695017,80,"Godagnone"
"C-VG 95",-64.26666667,-28.01666667,1980-01-01,0.736131705846221,110,"Godagnone"
"C-VG 950",-64.78333333,-27.55,1989-01-01,0.698478389265076,100,"Godagnone"
"C-VG 951",-63.53333333,-27.05,2003-01-01,0.79039086188973,100,"Godagnone"
"C-VG 953",-63.51666667,-27.3,1989-01-01,1.96742814117803,110,"Godagnone"
"C-VG 954",-63.98333333,-28.05,1989-01-01,0.100578726395347,120,"Godagnone"
"CH007",-66.391667,-45.033056,2010-12-09,0.845,30,"MARAS"
"CH008",-66.116944,-44.873611,2010-12-09,1.438,30,"MARAS"
"CH009",-65.4152,-44.54622,2010-12-15,0.845,30,"MARAS"
"CH011",-65.350278,-44.295278,2010-12-21,1.175,30,"MARAS"
"CH012",-64.562222,-42.966667,2010-12-22,1.444,30,"MARAS"
"CH013",-68.673056,-43.828056,2010-11-13,0.68,30,"MARAS"
"CH014",-68.586667,-43.870278,2010-11-13,0.255,30,"MARAS"
"CH015",-68.539722,-43.942222,2010-11-13,0.893,30,"MARAS"
"CH016",-69.006111,-43.596389,2010-11-13,0.827,30,"MARAS"
"CH017",-68.900556,-43.561667,2010-11-13,0.84,30,"MARAS"
"CH018",-68.2,-42.888333,2011-01-19,1.058,30,"MARAS"
"CH019",-68.226944,-42.75,2011-01-19,1.349,30,"MARAS"
"CH020",-67.1025,-42.465278,2011-01-20,0.467,30,"MARAS"
"CH021",-66.110278,-42.51,2011-01-20,0.439,30,"MARAS"
"CH022",-67.168222,-44.971472,2012-02-14,0.349,30,"MARAS"
"CH023",-67.168222,-45.075944,2012-02-14,2.259,30,"MARAS"
"CH024",-68.016639,-44.729194,2012-02-15,0.442,30,"MARAS"
"CH025",-67.833472,-45.12225,2012-02-15,0.888,30,"MARAS"
"CH026",-68.205639,-45.995972,2012-02-15,1.224,30,"MARAS"
"CH027",-68.607444,-45.236889,2012-02-15,1.453,30,"MARAS"
"CH028",-68.943889,-44.853917,2012-03-28,0.482,30,"MARAS"
"CH029",-69.126167,-45.044611,2012-03-28,0.755,30,"MARAS"
"CH030",-68.653889,-45.393694,2012-03-28,0.214,30,"MARAS"
"CH031",-69.262139,-45.981667,2012-03-29,0.954,30,"MARAS"
"CH032",-64.269778,-42.524556,2012-05-31,0.582,30,"MARAS"
"CH033",-64.010833,-42.383111,2012-05-31,0.703,30,"MARAS"
"CH034",-66.167083,-43.098278,2012-05-31,0.495,30,"MARAS"
"CH035",-66.112528,-42.920222,2013-01-14,0.489,30,"MARAS"
"CH036",-64.992556,-42.376417,2013-01-30,0.867,30,"MARAS"
"CH037",-64.995944,-42.141417,2013-01-30,0.834,30,"MARAS"
"CH038",-65.719278,-43.901944,2013-01-30,0.433,30,"MARAS"
"CH039",-65.961361,-43.716222,2013-01-30,0.197,30,"MARAS"
"CH040",-66.867556,-43.73325,2013-03-18,1.05,30,"MARAS"
"CH041",-66.999611,-43.663444,2013-03-18,0.879,30,"MARAS"
"CH042",-65.703222,-42.537306,2013-03-26,1.152,30,"MARAS"
"CH043",-65.55925,-44.189972,2013-03-26,0.936,30,"MARAS"
"CH101",-70.955217,-42.798516,2008-10-29,1.823,30,"MARAS"
"CH102",-71.172417,-42.9399,2007-02-09,2.098,30,"MARAS"
"CH103",-71.008517,-42.028,2008-11-19,4.103,30,"MARAS"
"CH104",-70.504583,-42.345,2008-12-02,1.281,30,"MARAS"
"CH107",-70.881944,-42.071833,2008-12-30,1.965,30,"MARAS"
"CH109",-70.139633,-42.638833,2009-10-24,0.834,30,"MARAS"
"CH110",-69.576166,-42.800067,2009-10-25,0.307,30,"MARAS"
"CH111",-70.449166,-42.009416,2009-11-07,0.426,30,"MARAS"
"CH112",-70.0175,-42.205666,2009-11-07,0.566,30,"MARAS"
"CH113",-69.729166,-42.544833,2009-11-08,0.928,30,"MARAS"
"CH114",-70.24205,-42.42265,2009-12-19,0.854,30,"MARAS"
"CH115",-70.7535,-42.536,2009-12-20,0.883,30,"MARAS"
"CH116",-70.594666,-42.821833,2009-12-20,1.016,30,"MARAS"
"CH117",-70.899166,-43.148833,2009-11-07,1.694,30,"MARAS"
"CH118",-69.64777,-43.7625,2009-11-08,0.302,30,"MARAS"
"CH119",-70.017,-42.201639,2009-11-07,0.648,30,"MARAS"
"CH120",-70.94375,-43.83444,2009-11-08,1.022,30,"MARAS"
"CH121",-70.192917,-43.997333,2009-11-21,1.92,30,"MARAS"
"CH122",-70.505,-44.381666,2009-11-21,0.969,30,"MARAS"
"CH123",-70.35777,-44.607361,2009-11-22,0.754,30,"MARAS"
"CH124",-70.990555,-44.12444,2009-11-22,1.274,30,"MARAS"
"CH125",-70.856167,-44.277666,2010-03-16,1.546,30,"MARAS"
"CH126",-71.1595,-44.3697,2010-03-16,2.476,30,"MARAS"
"CH127",-71.401,-44.1935,2010-03-17,2.955,30,"MARAS"
"CH128",-71.4125,-43.9145,2010-03-17,1.347,30,"MARAS"
"CH129",-70.271,-44.23375,2010-03-17,0.474,30,"MARAS"
"CH130",-70.08333,-44.933167,2010-03-18,0.582,30,"MARAS"
"CH131",-70.71666,-44.817333,2010-03-18,0.189,30,"MARAS"
"CH132",-69.088833,-43.959166,2010-03-22,1.205,30,"MARAS"
"CH133",-69.347917,-44.393417,2010-03-22,0.996,30,"MARAS"
"CH134",-69.706389,-44.36444,2010-03-22,0.563,30,"MARAS"
"CH135",-69.54111,-42.16375,2010-04-17,0.679,30,"MARAS"
"CH136",-69.732,-42.249167,2010-04-17,0.432,30,"MARAS"
"CH137",-70.430833,-43.2893,2010-10-28,0.75,30,"MARAS"
"CH138",-70.16666,-43.372305,2010-10-23,1.408,30,"MARAS"
"CH139",-69.973944,-43.207027,2010-10-24,0.286,30,"MARAS"
"CH140",-70.558611,-43.85,2010-10-27,0.871,30,"MARAS"
"CH141",-70.558888,-44.170278,2010-10-27,1.977,30,"MARAS"
"CH142",-70.882777,-42.069027,2008-12-30,1.195,30,"MARAS"
"CH143",-70.529166,-42.35388,2008-12-02,1.274,30,"MARAS"
"María -26.476111-61.856083",-61.856083,-26.476111,2010-01-01,1.61544589727529,40,"María Cristina Sánchez, Andrea Avalos, Dino Gomez, Mario Valoy y Ariel Rodriguez  "
"María -26.589167-62.191528",-62.191528,-26.589167,2010-01-01,1.53089179455058,40,"María Cristina Sánchez, Andrea Avalos, Dino Gomez, Mario Valoy y Ariel Rodriguez  "
"María -26.621297-61.820194",-61.820194,-26.621297,2012-01-01,2.3,30,"María Cristina Sánchez, Amanda Vizgarra, Andrea Avalos, Mario Valoy y Walter Rodriguez  "
"María -26.621703-61.844083",-61.844083,-26.621703,2012-01-01,2.3,30,"María Cristina Sánchez, Amanda Vizgarra, Andrea Avalos, Mario Valoy y Walter Rodriguez  "
"María -27.012778-61.734167",-61.734167,-27.012778,2010-01-01,1.93089179455058,40,"María Cristina Sánchez, Andrea Avalos, Dino Gomez, Mario Valoy y Ariel Rodriguez  "
"María -27.026667-61.72",-61.72,-27.026667,2010-01-01,1.31273880363295,40,"María Cristina Sánchez, Andrea Avalos, Dino Gomez, Mario Valoy y Ariel Rodriguez  "
"María -27.028336-61.720375",-61.720375,-27.028336,2010-01-01,2.24363059818353,40,"María Cristina Sánchez, Andrea Avalos, Dino Gomez, Mario Valoy y Ariel Rodriguez  "
"María -27.590333-61.825611",-61.825611,-27.590333,2010-01-01,1.63089179455058,40,"María Cristina Sánchez, Andrea Avalos, Dino Gomez, Mario Valoy y Ariel Rodriguez  "
"María -27.902533-62.340667",-62.340667,-27.902533,2012-01-01,1.69,30,"María Cristina Sánchez, Amanda Vizgarra, Andrea Avalos, Mario Valoy y Walter Rodriguez  "
"María -27.903936-62.340375",-62.340375,-27.903936,2012-01-01,1.69,30,"María Cristina Sánchez, Amanda Vizgarra, Andrea Avalos, Mario Valoy y Walter Rodriguez  "
"María -27.90535-62.346867",-62.346867,-27.90535,2012-01-01,1.375,30,"María Cristina Sánchez, Amanda Vizgarra, Andrea Avalos, Mario Valoy y Walter Rodriguez  "
"María -27.90565-62.49715",-62.49715,-27.90565,2012-01-01,1.475,30,"María Cristina Sánchez, Amanda Vizgarra, Andrea Avalos, Mario Valoy y Walter Rodriguez  "
"María -27.906869-62.342356",-62.342356,-27.906869,2012-01-01,1.64,30,"María Cristina Sánchez, Amanda Vizgarra, Andrea Avalos, Mario Valoy y Walter Rodriguez  "
"María -27.909125-62.345172",-62.345172,-27.909125,2012-01-01,1.075,30,"María Cristina Sánchez, Amanda Vizgarra, Andrea Avalos, Mario Valoy y Walter Rodriguez  "
"María -27.973933-62.277717",-62.277717,-27.973933,2012-01-01,1.24,30,"María Cristina Sánchez, Amanda Vizgarra, Andrea Avalos, Mario Valoy y Walter Rodriguez  "
"María -27.975617-62.27785",-62.27785,-27.975617,2012-01-01,1.79,30,"María Cristina Sánchez, Amanda Vizgarra, Andrea Avalos, Mario Valoy y Walter Rodriguez  "
"María -27.9776-62.277956",-62.277956,-27.9776,2012-01-01,1.79,30,"María Cristina Sánchez, Amanda Vizgarra, Andrea Avalos, Mario Valoy y Walter Rodriguez  "
"Martín-27.673694-61.942056",-61.942056,-27.673694,2013-01-01,1.15,30,"Martín Ledesma (Sucesores de Antonio Lladhon S.R.L.), Amanda Vizgarra (INTA ESE), Carina Alvarez y Natalia Osinaga (FAUBA-CONICET)"
"Martín-27.685-61.939683",-61.939683,-27.685,2013-01-01,0.91,30,"Martín Ledesma (Sucesores de Antonio Lladhon S.R.L.), Amanda Vizgarra (INTA ESE), Carina Alvarez y Natalia Osinaga (FAUBA-CONICET)"
"Martín-27.732389-61.921444",-61.921444,-27.732389,2013-01-01,1.39,30,"Martín Ledesma (Sucesores de Antonio Lladhon S.R.L.), Amanda Vizgarra (INTA ESE), Carina Alvarez y Natalia Osinaga (FAUBA-CONICET)"
"Natali-27.398-61.854",-61.854,-27.398,2014-01-01,1.00922014594108,40,"Natalia Osinaga"
"Natali-27.448-61.864",-61.864,-27.448,2014-01-01,1.09999406439368,40,"Natalia Osinaga"
"Natali-27.476-61.807",-61.807,-27.476,2014-01-01,1.39987456992365,40,"Natalia Osinaga"
"Natali-27.48-61.801",-61.801,-27.48,2014-01-01,1.19470460154054,40,"Natalia Osinaga"
"Natali-27.482-61.713",-61.713,-27.482,2014-01-01,1.07798242533296,40,"Natalia Osinaga"
"Natali-27.515-61.857",-61.857,-27.515,2014-01-01,1.27017476661502,40,"Natalia Osinaga"
"Natali-27.543-61.997",-61.997,-27.543,2014-01-01,1.01737190612898,40,"Natalia Osinaga"
"Natali-27.547-61.996",-61.996,-27.547,2014-01-01,1.2910526474675,40,"Natalia Osinaga"
"Natali-27.56-61.814",-61.814,-27.56,2014-01-01,1.28013942297063,40,"Natalia Osinaga"
"Natali-27.58-62.38",-62.38,-27.58,2014-01-01,1.32584284759438,40,"Natalia Osinaga"
"Natali-27.58-62.392",-62.392,-27.58,2014-01-01,1.58332403095699,40,"Natalia Osinaga"
"Natali-27.586-61.81",-61.81,-27.586,2014-01-01,1.28729735176716,40,"Natalia Osinaga"
"Natali-27.586-62.394",-62.394,-27.586,2014-01-01,1.19764437639568,40,"Natalia Osinaga"
"Natali-27.587-62.385",-62.385,-27.587,2014-01-01,1.49029676968657,40,"Natalia Osinaga"
"Natali-27.592-62.397",-62.397,-27.592,2014-01-01,1.16093888238826,40,"Natalia Osinaga"
"Natali-27.594-62.388",-62.388,-27.594,2014-01-01,1.31622010724909,40,"Natalia Osinaga"
"Natali-27.6-62.392",-62.392,-27.6,2014-01-01,1.20223447515804,40,"Natalia Osinaga"
"Natali-27.6-62.402",-62.402,-27.6,2014-01-01,1.22914402689221,40,"Natalia Osinaga"
"Natali-27.616-62.025",-62.025,-27.616,2014-01-01,1.2902237800118,40,"Natalia Osinaga"
"Natali-27.636-61.829",-61.829,-27.636,2014-01-01,1.28630289960322,40,"Natalia Osinaga"
"Natali-27.649-61.827",-61.827,-27.649,2014-01-01,1.33701894589414,40,"Natalia Osinaga"
"Natali-27.665-61.908",-61.908,-27.665,2014-01-01,2.78525476549253,40,"Natalia Osinaga"
"Natali-27.667-61.87",-61.87,-27.667,2014-01-01,1.36266449835623,40,"Natalia Osinaga"
"Natali-27.678-61.942",-61.942,-27.678,2014-01-01,2.75142137149923,40,"Natalia Osinaga"
"Natali-27.684-61.916",-61.916,-27.684,2014-01-01,2.67889629611362,40,"Natalia Osinaga"
"Natali-27.687-61.883",-61.883,-27.687,2014-01-01,1.36123022031474,40,"Natalia Osinaga"
"Natali-27.689-61.941",-61.941,-27.689,2014-01-01,2.68325074365154,40,"Natalia Osinaga"
"Natali-27.696-61.891",-61.891,-27.696,2014-01-01,1.22080489117772,40,"Natalia Osinaga"
"Natali-27.697-61.94",-61.94,-27.697,2014-01-01,2.67450869039095,40,"Natalia Osinaga"
"Natali-27.7-61.908",-61.908,-27.7,2014-01-01,2.20412673667507,40,"Natalia Osinaga"
"Natali-27.708-61.947",-61.947,-27.708,2014-01-01,2.70774824738042,40,"Natalia Osinaga"
"Natali-27.712-61.926",-61.926,-27.712,2014-01-01,2.63606559227657,40,"Natalia Osinaga"
"NQ001",-68.618056,-37.84,2011-10-03,0.39,30,"MARAS"
"NQ002",-68.676667,-37.666111,2011-10-03,0.658,30,"MARAS"
"NQ003",-68.806389,-38.221111,2011-10-04,0.098,30,"MARAS"
"NQ004",-68.803889,-37.876111,2011-10-02,0.392,30,"MARAS"
"NQ005",-68.965833,-38.0075,2011-10-04,0.196,30,"MARAS"
"NQ008",-68.280556,-38.0975,2011-11-25,0.155,30,"MARAS"
"NQ009",-69.983611,-39.826667,2011-09-20,0.222,30,"MARAS"
"NQ010",-69.674444,-39.383333,2011-09-20,0.164,30,"MARAS"
"NQ011",-69.110833,-39.194167,2011-09-21,0.253,30,"MARAS"
"NQ012",-69.059722,-38.764167,2011-09-21,0.291,30,"MARAS"
"NQ013",-69.305833,-38.518889,2011-10-27,0.246,30,"MARAS"
"NQ014",-69.585278,-38.050556,2011-11-06,0.21,30,"MARAS"
"NQ015",-69.256944,-38.134167,2011-11-07,0.141,30,"MARAS"
"NQ016",-69.680278,-37.791389,2011-11-07,0.45,30,"MARAS"
"NQ017",-69.547222,-38.389444,2011-11-06,0.265,30,"MARAS"
"NQ018",-69.011944,-38.041389,2011-11-07,0.141,30,"MARAS"
"NQ019",-68.833611,-38.057778,2011-11-08,0.086,30,"MARAS"
"NQ020",-69.1675,-38.368056,2011-11-08,0.131,30,"MARAS"
"NQ021",-68.646667,-38.617222,2011-11-08,0.163,30,"MARAS"
"NQ022",-70.539833,-39.319083,2012-12-29,1.29,30,"MARAS"
"NQ023",-70.455333,-39.662944,2012-10-30,0.937,30,"MARAS"
"NQ024",-70.702639,-39.715722,2012-10-31,1.54,30,"MARAS"
"NQ025",-70.722306,-39.37475,2012-10-31,1.567,30,"MARAS"
"NQ026",-70.916,-39.899139,2012-11-01,1.013,30,"MARAS"
"NQ027",-70.263361,-40.277861,2012-11-01,0.501,30,"MARAS"
"NQ028",-69.845083,-38.818417,2012-11-10,0.268,30,"MARAS"
"NQ029",-70.082333,-38.1865,2012-11-11,0.136,30,"MARAS"
"NQ030",-70.659889,-37.987694,2012-11-12,0.64,30,"MARAS"
"NQ031",-70.291194,-38.580306,2012-11-12,0.203,30,"MARAS"
"NQ032",-70.064583,-39.18375,2012-11-13,0.454,30,"MARAS"
"NQ033",-70.578583,-38.402028,2012-11-23,0.317,30,"MARAS"
"NQ034",-70.390111,-37.669083,2012-11-24,1.539,30,"MARAS"
"NQ035",-70.608583,-38.901556,2012-11-22,3.549,30,"MARAS"
"NQ036",-70.791194,-37.72975,2012-11-25,1.441,30,"MARAS"
"NQ037",-69.969833,-37.511278,2012-11-24,0.944,30,"MARAS"
"NQ038",-70.35754,-38.99145,2013-03-06,0.331,30,"MARAS"
"NQ039",-70.36327,-38.99046,2012-11-29,0.284,30,"MARAS"
"NQ040",-70.31435,-39.04283,2013-03-06,0.697,30,"MARAS"
"PNSuel-24.0838888888889-63.8835555555556",-63.883556,-24.083889,2015-01-01,1.29,20,"PNSuelos 1134024"
"PNSuel-24.0843333333333-63.8828333333333",-63.882833,-24.084333,2015-01-01,1.34,20,"PNSuelos 1134024"
"PNSuel-24.1394166666667-63.947",-63.947,-24.139417,2015-01-01,1.73,20,"PNSuelos 1134024"
"PNSuel-24.1396388888889-63.9458055555556",-63.945806,-24.139639,2015-01-01,1.6,20,"PNSuelos 1134024"
"PNSuel-24.1916944444444-63.8774166666667",-63.877417,-24.191694,2015-01-01,1.51,20,"PNSuelos 1134024"
"PNSuel-24.1950277777778-63.9206666666667",-63.920667,-24.195028,2015-01-01,1.68,20,"PNSuelos 1134024"
"PNSuel-24.2021944444444-63.8793888888889",-63.879389,-24.202194,2015-01-01,1.51,20,"PNSuelos 1134024"
"PNSuel-24.2041666666667-63.8786944444444",-63.878694,-24.204167,2015-01-01,2.41,20,"PNSuelos 1134024"
"PNSuel-24.5100555555556-63.5746111111111",-63.574611,-24.510056,2015-01-01,1.2,20,"PNSuelos 1134024"
"PNSuel-24.5295555555556-64.1196944444444",-64.119694,-24.529556,2015-01-01,0.9,20,"PNSuelos 1134024"
"PNSuel-24.5434444444444-63.6106944444444",-63.610694,-24.543444,2015-01-01,1.12,20,"PNSuelos 1134024"
"PNSuel-24.5444722222222-63.9508055555556",-63.950806,-24.544472,2015-01-01,0.97,20,"PNSuelos 1134024"
"PNSuel-24.5447666666667-64.0591527777778",-64.059153,-24.544767,2015-01-01,1.31,20,"PNSuelos 1134024"
"PNSuel-24.5450277777778-63.6231111111111",-63.623111,-24.545028,2015-01-01,1.07,20,"PNSuelos 1134024"
"PNSuel-24.5455555555556-63.6196111111111",-63.619611,-24.545556,2015-01-01,1.47,20,"PNSuelos 1134024"
"PNSuel-24.5464722222222-64.057125",-64.057125,-24.546472,2015-01-01,1.7,20,"PNSuelos 1134024"
"PNSuel-24.5518888888889-64.0849166666667",-64.084917,-24.551889,2015-01-01,0.5,20,"PNSuelos 1134024"
"PNSuel-24.5535833333333-64.0824722222222",-64.082472,-24.553583,2015-01-01,0.47,20,"PNSuelos 1134024"
"PNSuel-24.5542777777778-64.0618611111111",-64.061861,-24.554278,2015-01-01,0.9,20,"PNSuelos 1134024"
"PNSuel-24.5579722222222-64.0555",-64.0555,-24.557972,2015-01-01,1.15,20,"PNSuelos 1134024"
"PNSuel-24.5595555555556-63.6520555555556",-63.652056,-24.559556,2015-01-01,0.84,20,"PNSuelos 1134024"
"PNSuel-24.5806666666667-63.6731111111111",-63.673111,-24.580667,2015-01-01,1.11,20,"PNSuelos 1134024"
"PNSuel-24.5808888888889-63.6691388888889",-63.669139,-24.580889,2015-01-01,1.75,20,"PNSuelos 1134024"
"PNSuel-24.6735-63.9561388888889",-63.956139,-24.6735,2015-01-01,0.61,20,"PNSuelos 1134024"
"PNSuel-24.6744166666667-63.95725",-63.95725,-24.674417,2015-01-01,0.58,20,"PNSuelos 1134024"
"PNSuel-24.6872222222222-63.97625",-63.97625,-24.687222,2015-01-01,0.81,20,"PNSuelos 1134024"
"PNSuel-24.7076944444444-63.9665",-63.9665,-24.707694,2015-01-01,1.74,20,"PNSuelos 1134024"
"PNSuel-24.7170833333333-63.9663611111111",-63.966361,-24.717083,2015-01-01,2.41,20,"PNSuelos 1134024"
"PNSuel-24.8164444444444-64.299",-64.299,-24.816444,2015-01-01,2.61,20,"PNSuelos 1134024"
"PNSuel-24.81675-64.3005555555556",-64.300556,-24.81675,2015-01-01,2.6,20,"PNSuelos 1134024"
"PNSuel-24.82725-64.2803055555556",-64.280306,-24.82725,2015-01-01,1.82,20,"PNSuelos 1134024"
"PNSuel-24.8274444444444-64.1965277777778",-64.196528,-24.827444,2015-01-01,1.98,20,"PNSuelos 1134024"
"PNSuel-24.8275555555556-64.2031388888889",-64.203139,-24.827556,2015-01-01,2.57,20,"PNSuelos 1134024"
"PNSuel-24.8277777777778-64.20075",-64.20075,-24.827778,2015-01-01,2.04,20,"PNSuelos 1134024"
"PNSuel-24.8278333333333-64.2000277777778",-64.200028,-24.827833,2015-01-01,2.2,20,"PNSuelos 1134024"
"PNSuel-24.8371666666667-64.2389444444444",-64.238944,-24.837167,2015-01-01,1.32,20,"PNSuelos 1134024"
"PNSuel-24.8581666666667-64.3217222222222",-64.321722,-24.858167,2015-01-01,2.27,20,"PNSuelos 1134024"
"PNSuel-24.8585277777778-64.3238333333333",-64.323833,-24.858528,2015-01-01,2.06,20,"PNSuelos 1134024"
"PNSuel-24.8635277777778-64.2333055555556",-64.233306,-24.863528,2015-01-01,1.39,20,"PNSuelos 1134024"
"PNSuel-24.8638888888889-64.2303888888889",-64.230389,-24.863889,2015-01-01,1.24,20,"PNSuelos 1134024"
"PNSuel-24.86425-64.3420833333333",-64.342083,-24.86425,2015-01-01,2.05,20,"PNSuelos 1134024"
"PNSuel-24.8648611111111-64.22225",-64.22225,-24.864861,2015-01-01,1.71,20,"PNSuelos 1134024"
"PNSuel-24.8861944444444-64.1887222222222",-64.188722,-24.886194,2015-01-01,2.25,20,"PNSuelos 1134024"
"PNSuel-24.8960277777778-64.2431111111111",-64.243111,-24.896028,2015-01-01,1.11,20,"PNSuelos 1134024"
"Quirog-35.025835-63.733644",-63.733644,-35.025835,2007-01-01,0.89,20,"Quiroga-Buschiazzo"
"Quirog-35.026983-63.889176",-63.889176,-35.026983,2007-01-01,0.85,20,"Quiroga-Buschiazzo"
"Quirog-35.028189-64.005713",-64.005713,-35.028189,2007-01-01,0.8,20,"Quiroga-Buschiazzo"
"Quirog-35.05505-63.980993",-63.980993,-35.05505,2007-01-01,0.56,20,"Quiroga-Buschiazzo"
"Quirog-35.055877-63.660037",-63.660037,-35.055877,2007-01-01,0.85,20,"Quiroga-Buschiazzo"
"Quirog-35.059472-64.319316",-64.319316,-35.059472,2007-01-01,1.01,20,"Quiroga-Buschiazzo"
"Quirog-35.065791-64.471716",-64.471716,-35.065791,2007-01-01,1.47,20,"Quiroga-Buschiazzo"
"Quirog-35.067126-64.860546",-64.860546,-35.067126,2007-01-01,0.45,20,"Quiroga-Buschiazzo"
"Quirog-35.083632-64.604809",-64.604809,-35.083632,2007-01-01,0.35,20,"Quiroga-Buschiazzo"
"Quirog-35.094337-64.927277",-64.927277,-35.094337,2007-01-01,1.35,20,"Quiroga-Buschiazzo"
"Quirog-35.094904-64.888716",-64.888716,-35.094904,2007-01-01,0.67,20,"Quiroga-Buschiazzo"
"Quirog-35.095831-64.81021",-64.81021,-35.095831,2007-01-01,1.1,20,"Quiroga-Buschiazzo"
"Quirog-35.097107-65.162855",-65.162855,-35.097107,2007-01-01,0.69,20,"Quiroga-Buschiazzo"
"Quirog-35.100908-63.65875",-63.65875,-35.100908,2007-01-01,0.83,20,"Quiroga-Buschiazzo"
"Quirog-35.106472-64.256191",-64.256191,-35.106472,2007-01-01,0.96,20,"Quiroga-Buschiazzo"
"Quirog-35.128939-64.256777",-64.256777,-35.128939,2007-01-01,0.8,20,"Quiroga-Buschiazzo"
"Quirog-35.17763-63.515709",-63.515709,-35.17763,2007-01-01,1.12,20,"Quiroga-Buschiazzo"
"Quirog-35.183372-63.813312",-63.813312,-35.183372,2007-01-01,1.04,20,"Quiroga-Buschiazzo"
"Quirog-35.216684-64.928651",-64.928651,-35.216684,2007-01-01,1.6,20,"Quiroga-Buschiazzo"
"Quirog-35.246668-64.483051",-64.483051,-35.246668,2007-01-01,0.54,20,"Quiroga-Buschiazzo"
"Quirog-35.264828-64.868826",-64.868826,-35.264828,2007-01-01,1.31,20,"Quiroga-Buschiazzo"
"Quirog-35.267333-63.758173",-63.758173,-35.267333,2007-01-01,1.23406914893617,20,"Quiroga-Buschiazzo"
"Quirog-35.26734-63.9079",-63.9079,-35.26734,2007-01-01,0.983058510638298,20,"Quiroga-Buschiazzo"
"Quirog-35.267603-63.609003",-63.609003,-35.267603,2007-01-01,1.12627659574468,20,"Quiroga-Buschiazzo"
"Quirog-35.283985-63.591785",-63.591785,-35.283985,2007-01-01,1.11859042553192,20,"Quiroga-Buschiazzo"
"Quirog-35.348839-64.932881",-64.932881,-35.348839,2007-01-01,1.58,20,"Quiroga-Buschiazzo"
"Quirog-35.367502-63.933613",-63.933613,-35.367502,2007-01-01,1.62,20,"Quiroga-Buschiazzo"
"Quirog-35.374047-64.478075",-64.478075,-35.374047,2007-01-01,0.78,20,"Quiroga-Buschiazzo"
"Quirog-35.402318-63.592043",-63.592043,-35.402318,2007-01-01,1.46497340425532,20,"Quiroga-Buschiazzo"
"Quirog-35.434723-63.899998",-63.899998,-35.434723,2007-01-01,1.1,20,"Quiroga-Buschiazzo"
"Quirog-35.450268-64.518306",-64.518306,-35.450268,2007-01-01,0.76,20,"Quiroga-Buschiazzo"
"Quirog-35.45403-64.931494",-64.931494,-35.45403,2007-01-01,0.64,20,"Quiroga-Buschiazzo"
"Quirog-35.464175-64.18644",-64.18644,-35.464175,2007-01-01,1.05,20,"Quiroga-Buschiazzo"
"Quirog-35.487607-64.482312",-64.482312,-35.487607,2007-01-01,1.36,20,"Quiroga-Buschiazzo"
"Quirog-35.488475-63.58791",-63.58791,-35.488475,2007-01-01,1.3,20,"Quiroga-Buschiazzo"
"Quirog-35.495319-64.517479",-64.517479,-35.495319,2007-01-01,1.32853723404255,20,"Quiroga-Buschiazzo"
"Quirog-35.534861-64.110084",-64.110084,-35.534861,2007-01-01,1.08965425531915,20,"Quiroga-Buschiazzo"
"Quirog-35.534997-64.200836",-64.200836,-35.534997,2007-01-01,1.23,20,"Quiroga-Buschiazzo"
"Quirog-35.538359-64.029641",-64.029641,-35.538359,2007-01-01,1.11739361702128,20,"Quiroga-Buschiazzo"
"Quirog-35.542122-64.93332",-64.93332,-35.542122,2007-01-01,1.68,20,"Quiroga-Buschiazzo"
"Quirog-35.550004-64.218607",-64.218607,-35.550004,2007-01-01,1.05,20,"Quiroga-Buschiazzo"
"Quirog-35.550275-63.600833",-63.600833,-35.550275,2007-01-01,0.968191489361702,20,"Quiroga-Buschiazzo"
"Quirog-35.561831-63.69628",-63.69628,-35.561831,2007-01-01,0.44,20,"Quiroga-Buschiazzo"
"Quirog-35.591941-64.252221",-64.252221,-35.591941,2007-01-01,1.76,20,"Quiroga-Buschiazzo"
"Quirog-35.6025-63.783336",-63.783336,-35.6025,2007-01-01,0.46,20,"Quiroga-Buschiazzo"
"Quirog-35.607371-64.815194",-64.815194,-35.607371,2007-01-01,0.67,20,"Quiroga-Buschiazzo"
"Quirog-35.613089-64.935375",-64.935375,-35.613089,2007-01-01,1.44,20,"Quiroga-Buschiazzo"
"Quirog-35.613865-64.760658",-64.760658,-35.613865,2007-01-01,1.13,20,"Quiroga-Buschiazzo"
"Quirog-35.619324-64.3966",-64.3966,-35.619324,2007-01-01,0.99,20,"Quiroga-Buschiazzo"
"Quirog-35.619441-64.599718",-64.599718,-35.619441,2007-01-01,0,20,"Quiroga-Buschiazzo"
"Quirog-35.620852-64.70888",-64.70888,-35.620852,2007-01-01,0.85,20,"Quiroga-Buschiazzo"
